PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID
1,8/27/2016,11:03:24 PM,1,1,"Dietz, Matthias",663990,Right,ABE_IRO,"Aboites, Jordan",4500028,Right,ARI_SUN,Undefined,1,Top,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,91.635838730076,-4.22014439988813,-4.28214128878226,2110.16587586677,228.647786243732,1:30,5.79570484242775,2.88789254050174,5.9301545601405,-17.5810610027074,15.630499495416,17.7946371880925,0.397614196043154,0.390925061377498,84.3437467205072,-7.4962048583758,-0.949269513872794,0.414778426183218,,,,,,,,,,,,-10.7032156536028,9.52326179616382,-2.55594866772442,50,5.44763131375103,9.34855605330418,-132.748556671455,-10.406942789975,-19.2300113083374,26.5938971879106,-15.0640100447012,ABE_IRO,ARI_SUN,RipkenStadium,ShortSeasonA,NYP,20160827-RipkenStadium-1,e33dd18b-c004-4979-9b32-9621c861e031,
2,8/27/2016,11:03:36 PM,1,2,"Dietz, Matthias",663990,Right,ABE_IRO,"Aboites, Jordan",4500028,Right,ARI_SUN,Undefined,1,Top,0,1,0,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,92.2140677699282,-1.84222067593459,-3.67139658462274,2073.74719494213,211.994391349919,1:00,5.70747538607382,2.69271952463423,5.92079998122709,-17.1013488207622,15.7896470459497,9.8836373088808,2.56897206909839,0.105218898283026,84.0155585117654,-5.05580596206547,-1.812034261285,0.412771810170078,100.49818897196,13.385773324567,39.9489395600153,3368.75648068376,80.5423621002173,18.1416403730411,74.9193506728023,234.27128998686,217.673799641198,48.4201350056269,2.09209411621094,-6.38859523105683,9.05724422203484,-2.40458012263167,50,5.55022242277065,8.26193886025931,-133.891708013359,-4.88516572116498,-11.5674904450804,29.5997767844974,-15.7745769655818,ABE_IRO,ARI_SUN,RipkenStadium,ShortSeasonA,NYP,20160827-RipkenStadium-1,e36358e3-f485-4719-95eb-ac4ea74b9d66,
3,8/27/2016,11:03:58 PM,1,3,"Dietz, Matthias",663990,Right,ABE_IRO,"Aboites, Jordan",4500028,Right,ARI_SUN,Undefined,1,Top,0,1,1,Fastball,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,92.5344640713175,-1.33845048251433,-2.96773644743482,2164.60382534034,207.85936081335,1:00,5.67458880456827,2.85592183839989,5.91425357935541,-14.3923936720994,18.4741765554715,9.78113599145689,3.23130813809963,0.914628572419382,83.5511969427765,-4.05840734291346,-1.11799569392241,0.412618514601855,,,,,,,,,,,,-6.21736359597204,10.4161870424809,-2.62377177676244,50,5.55919982503391,6.64266102961269,-134.404274866905,-3.62315188081732,-11.2444775624426,32.2016920933346,-13.3357452020535,ABE_IRO,ARI_SUN,RipkenStadium,ShortSeasonA,NYP,20160827-RipkenStadium-1,fb969acb-35b1-421e-898a-85d7eb273e98,
4,8/27/2016,11:04:14 PM,1,4,"Dietz, Matthias",663990,Right,ABE_IRO,"Aboites, Jordan",4500028,Right,ARI_SUN,Undefined,1,Top,0,1,2,Fastball,Undefined,InPlay,Undefined,LineDrive,Single,0,0,,92.7978178754351,-2.60230911081719,-3.99457491861531,2188.02290804317,215.67070728351,1:15,5.58335296729355,3.09930873172116,5.79607051245821,-16.3045429977413,16.4217816709262,11.8096077683973,1.79688714607663,0.362391126768607,84.4535182524171,-5.65855247182577,-1.7773435004756,0.411737227352063,104.302810481368,4.49102229178783,4.91242389975849,,109.292408232149,1.20973328434349,12.454058955401,120.251022797599,119.133512717033,6.70244893506613,0.886401977539063,-7.50693745344766,9.58720837992177,-2.77794528102931,50,5.35938465221506,8.99396203406783,-134.581967223293,-6.68959819681285,-13.7185607228652,30.1904173257593,-14.6538945471126,ABE_IRO,ARI_SUN,RipkenStadium,ShortSeasonA,NYP,20160827-RipkenStadium-1,9a2ee230-ccdb-4e7b-9273-8e29be9c0142,
5,8/27/2016,11:04:46 PM,2,1,"Dietz, Matthias",663990,Right,ABE_IRO,"Alston Jr., Garvin",8892930,Left,ARI_SUN,Undefined,1,Top,0,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.5253796257705,-1.74755517511081,-2.98006863636641,2093.14944970776,218.063169567602,1:15,5.59810968434847,2.96878351957963,5.90786829267444,-18.4212275713475,14.2175452287508,11.1572592078703,2.43846206870601,1.13036018917461,84.345120571303,-5.2084819026491,-0.879167466722667,0.411186103660488,,,,,,,,,,,,-6.87642538104094,8.17723169307522,-2.73615080740416,50,5.44734388462065,6.6247350417209,-134.441656092289,-4.72513140585685,-12.5526799738472,29.8561925650529,-17.2467910312952,ABE_IRO,ARI_SUN,RipkenStadium,ShortSeasonA,NYP,20160827-RipkenStadium-1,9e94ac77-09b5-4832-8b96-1b937b39604c,
6,8/27/2016,11:05:00 PM,2,2,"Dietz, Matthias",663990,Right,ABE_IRO,"Alston Jr., Garvin",8892930,Left,ARI_SUN,Undefined,1,Top,0,0,1,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.6061145029166,-2.83611359918492,-5.24323662213416,2099.87533421823,229.561966745588,1:45,5.56310457846984,3.09056974686717,5.85665809262012,-18.8585876527804,13.2587597702774,15.5934882456968,1.34368882104451,-0.494367388641244,85.4376391504352,-6.36691850610997,-2.3228074805241,0.407888398727515,,,,,,,,,,,,-9.86593668209674,7.93711233598399,-2.67366754757712,50,5.32117001023256,11.9046237909553,-135.533651438487,-7.38719526305683,-18.3464052895454,29.6986548265206,-17.4144282145669,ABE_IRO,ARI_SUN,RipkenStadium,ShortSeasonA,NYP,20160827-RipkenStadium-1,498f6378-366d-4e19-99b2-225e2fa4c4a2,
7,8/27/2016,11:05:14 PM,2,3,"Dietz, Matthias",663990,Right,ABE_IRO,"Alston Jr., Garvin",8892930,Left,ARI_SUN,Undefined,1,Top,0,0,2,Fastball,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,93.1761731202751,-1.7938570160036,-4.0851182231279,2123.98773796976,221.68818213375,1:30,5.64363223706653,3.10270425742042,5.95333369541811,-16.6820772623736,15.5499204594107,13.8757112394604,2.58528414615034,0.464566840680847,84.7498518958122,-4.93428512078731,-1.47235933150311,0.408615776151804,94.77658149036,27.4674792921355,-13.0337503100325,3252.25872600909,107.48390765281,53.7649950901708,-23.3901827559933,346.20013177852,342.305315737459,-10.373598509107,4.8757427978515,-8.68591945935096,8.93099679659139,-2.78583704517876,50,5.49157468459886,9.1938713174599,-135.22436963714,-4.80351125093812,-16.0261598400682,30.4592653952941,-15.695703015335,ABE_IRO,ARI_SUN,RipkenStadium,ShortSeasonA,NYP,20160827-RipkenStadium-1,90d67ffd-e50b-436f-a808-2e0b0ac21f9c,
8,8/27/2016,11:05:56 PM,3,1,"Dietz, Matthias",663990,Right,ABE_IRO,"Baca, Tucker",8882834,Left,ARI_SUN,Undefined,1,Top,1,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,92.4124888326755,-3.70717400451444,-4.89993967324113,1963.30927240508,216.704943872905,1:15,5.80636628207687,2.88846288832969,5.99024309366863,-16.6654850354044,16.3763335943645,12.2319017298479,0.964986607625711,-0.643732741794734,83.7937882736741,-6.84188458422577,-2.5939912199247,0.413717117204862,,,,,,,,,,,,-8.11881082941729,10.0081560347658,-2.50866919157682,50,5.50402265621898,11.0633472122897,-133.716168082274,-9.24065428300131,-14.5761036287817,31.0914630208315,-14.2059098030075,ABE_IRO,ARI_SUN,RipkenStadium,ShortSeasonA,NYP,20160827-RipkenStadium-1,f8bf5e1a-d7d3-4578-bad0-da46f789dfd8,
9,8/27/2016,11:06:30 PM,3,2,"Dietz, Matthias",663990,Right,ABE_IRO,"Baca, Tucker",8882834,Left,ARI_SUN,Undefined,1,Top,1,1,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,92.0772438668688,-3.02299708098264,-4.83833167922739,2041.08825268884,227.923699550278,1:30,5.61619752036954,3.12347254747403,5.9801112130558,-17.9290348611216,15.2332798647521,16.9075663161574,1.30775305020879,0.0375599617447638,83.6429292164108,-6.3969827548845,-1.65278607135056,0.414470797437068,,,,,,,,,,,,-10.5882278132624,9.14737029594194,-2.75033139997999,50,5.3668037426229,10.7346092193459,-133.358820881198,-7.65504851505967,-18.9598897701075,30.1984774501014,-15.7942411367053,ABE_IRO,ARI_SUN,RipkenStadium,ShortSeasonA,NYP,20160827-RipkenStadium-1,5ec74e5e-69b4-413a-9070-a48c049a8a9f,
10,8/27/2016,11:06:50 PM,3,3,"Dietz, Matthias",663990,Right,ABE_IRO,"Baca, Tucker",8882834,Left,ARI_SUN,Undefined,1,Top,1,2,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.0070402182744,-3.53654982305101,-3.99044475111672,2096.81027907829,207.538653905838,1:00,5.66078058985935,3.05440099017658,6.00534396055475,-14.6653730722591,18.2464521790076,9.53028808264685,1.15039487061934,0.145998667942446,84.2478843612507,-6.28321655859847,-2.19995165988634,0.412902490645986,,,,,,,,,,,,-6.24663714181793,10.8429441375909,-2.74619071311874,50,5.37432538584238,8.99424388006522,-133.41490931976,-8.74662580074907,-11.2814102829777,28.1648822789193,-12.5917199027172,ABE_IRO,ARI_SUN,RipkenStadium,ShortSeasonA,NYP,20160827-RipkenStadium-1,26005f13-c312-4ab5-9f3b-42a3552c7ec8,
